person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos
210fdf1e,20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,3.0,2
21109da4,117,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,103.0,10000.0,8.0,1.0,12.0,0.0,1.0,0.0,8.0,12.0,12.0,5
21135fa4,21,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10000.0,1.0,1.0,6.0,1.0,0.0,0.0,7.0,1.0,1000.0,4
21174a07,235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,10000.0,4.0,1.0,9.0,1.0,0.0,0.0,9.0,8.0,1000.0,10
211a4eeb,22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,10000.0,0.0,1.0,16.0,1.0,0.0,0.0,4.0,7.0,1000.0,2
211a89d5,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,8.0,8.0,2
212135d1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
21234229,323,2.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.4,9.0,39.0,14.0,1.0,1.0,13.0,1.0,1.0,0.0,40.0,13.0,13.0,11
2123cb37,74,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10000.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1000.0,6.0,4
2126177d,315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,10000.0,5.0,1.0,21.0,1.0,1.0,0.0,22.0,5.0,1000.0,13
2129ad7e,204,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,1.0,65.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,11
212de5a1,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,10000.0,2.0,0.0,18.0,1.0,0.0,0.0,2.0,18.0,1000.0,2
21316a1b,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4
2133046c,131,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,10000.0,11.0,1.0,2.0,1.0,0.0,0.0,17.0,2.0,8.0,11
21352a77,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,8.0,1000.0,2
2138a4ac,85,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,1.0,3.0,0.0,1.0,0.0,7.0,3.0,1000.0,7
213f1e1f,35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10000.0,1.0,1.0,15.0,1.0,0.0,0.0,5.0,5.0,1000.0,4
213f896e,41,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10000.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1000.0,9.0,3
213ff009,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,10000.0,7.0,1.0,25.0,0.0,1.0,0.0,13.0,10.0,1000.0,3
2142cf9b,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,10000.0,5.0,1.0,13.0,0.0,1.0,0.0,5.0,13.0,1000.0,1
2148a9ef,40,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,29.0,10000.0,7.0,1.0,14.0,1.0,0.0,0.0,12.0,14.0,1000.0,2
2149910c,295,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,10000.0,4.0,1.0,5.0,1.0,0.0,0.0,15.0,3.0,6.0,15
214bd22c,29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10000.0,1.0,1.0,6.0,1.0,0.0,0.0,3.0,6.0,6.0,2
21514d45,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
21515d24,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,5.0,2.0,1000.0,7
21525b43,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,10000.0,4.0,1.0,16.0,0.0,1.0,0.0,4.0,17.0,16.0,3
215367bc,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,1000.0,1
2155d6b0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,27.0,1000.0,1
2155fed3,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,1
2157b3ff,17,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.2,8.0,8.0,8.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,8.0,1000.0,3
2157edb0,112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,10000.0,2.0,1.0,11.0,1.0,0.0,0.0,15.0,11.0,12.0,9
215a7052,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,2
215d0570,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
216247cd,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,3.0,0.0,10000.0,0.0,1.0,0.0,1.0,12.0,1000.0,1
21642c9d,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,1.0,1000.0,1
2164531a,56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,56.0,10000.0,8.0,1.0,56.0,0.0,1.0,0.0,11.0,27.0,47.0,5
2166ee40,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10000.0,18.0,1.0,8.0,0.0,1.0,0.0,18.0,2.0,7.0,4
2173b244,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,10000.0,3.0,1.0,10000.0,0.0,1.0,0.0,4.0,6.0,1000.0,9
2174ef0a,30,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10000.0,1.0,1.0,10.0,0.0,1.0,0.0,2.0,10.0,12.0,4
2176e657,28,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,16.0,16.0,16.0,1.0,1.0,16.0,1.0,0.0,0.0,3.0,16.0,16.0,2
21797882,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,113.0,10000.0,2.0,1.0,8.0,0.0,1.0,0.0,9.0,8.0,8.0,6
217b25e1,103,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,1.0,64.0,9.0,6.0,1.0,9.0,1.0,1.0,0.0,17.0,1.0,6.0,9
217e0d34,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,10.0,0.0,12.0,0.0,1.0,0.0,10.0,12.0,1000.0,6
21823013,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
21825055,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
21858191,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
21879282,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,10.0,1000.0,1
21894f92,121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,10000.0,15.0,1.0,14.0,0.0,1.0,0.0,24.0,1.0,26.0,6
218db6f7,12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,1.0,14.0,1.0,0.0,0.0,1.0,14.0,1000.0,2
21979f5b,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,5.0,1
219f7078,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,10000.0,3.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1000.0,3
21a1db6e,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,106.0,10000.0,0.0,1.0,7.0,0.0,1.0,0.0,3.0,7.0,78.0,10
21a2811d,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,10000.0,2.0,1.0,7.0,0.0,1.0,0.0,2.0,7.0,1000.0,1
21a3ddad,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,10000.0,2.0,1.0,1.0,0.0,1.0,0.0,11.0,1.0,1000.0,1
21a5c3ed,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,1.0,10.0,10.0,4
21a7f030,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,69.0,10000.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,2.0,1000.0,4
21ac6fa8,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,10000.0,0.0,1.0,14.0,1.0,0.0,0.0,5.0,13.0,1000.0,6
21ae270b,95,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,10000.0,10.0,1.0,12.0,0.0,1.0,0.0,9.0,8.0,3.0,8
21afa69c,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,1.0,5.0,1000.0,3
21b0febb,114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,10000.0,5.0,1.0,9.0,1.0,0.0,0.0,4.0,1.0,1000.0,7
21b312e7,45,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,5.0,5.0,1.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,5.0,4
21b3d473,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,59.0,10000.0,7.0,1.0,36.0,0.0,1.0,0.0,19.0,36.0,1000.0,6
21b4f272,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1000.0,3
21b86540,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,1000.0,1
21b90390,19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,10000.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,11.0,15.0,3
21c802fc,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,1000.0,7.0,2
21c94f18,390,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10000.0,5.0,1.0,6.0,1.0,0.0,0.0,9.0,1.0,1000.0,13
21cc97b1,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,1000.0,1
21ce3dba,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
21d9ac5b,268,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,78.0,10000.0,19.0,1.0,8.0,0.0,1.0,0.0,22.0,8.0,8.0,21
21da8fd4,57,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,5.0,8.0,8.0,2.0,1.0,8.0,1.0,0.0,0.0,2.0,8.0,8.0,5
21dbcecf,61,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,123.0,10000.0,1.0,1.0,9.0,1.0,1.0,0.0,1.0,41.0,8.0,6
21ee1ca5,51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,10000.0,0.0,1.0,14.0,0.0,1.0,0.0,4.0,14.0,14.0,3
21f01b67,58,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,10000.0,1.0,1.0,17.0,1.0,0.0,0.0,4.0,17.0,17.0,6
21f28572,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,6.0,13.0,13.0,0.0,1.0,13.0,1.0,0.0,0.0,2.0,6.0,1000.0,1
21f77874,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,2.0,14.0,1000.0,1
21fb74ec,39,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,10000.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1000.0,7.0,6
2200ba22,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
2208c6b0,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,10000.0,6.0,1.0,17.0,1.0,0.0,0.0,10.0,16.0,17.0,2
2209ca9a,62,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,10000.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,12.0,1000.0,12
220d08d2,347,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,4.0,42.0,23.0,0.0,1.0,23.0,1.0,0.0,0.0,59.0,4.0,1000.0,12
220fb2a6,158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,10000.0,0.0,1.0,15.0,0.0,1.0,0.0,1.0,3.0,58.0,7
22103560,25,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,15.0,70.0,15.0,3.0,1.0,15.0,1.0,0.0,0.0,3.0,68.0,1000.0,4
2211fcd8,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,0.0,1.0,17.0,1.0,0.0,0.0,4.0,17.0,1000.0,1
2221d616,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,10000.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,30.0,1000.0,8
2223c525,51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,10000.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1000.0,5
2224a789,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,10000.0,3.0,1.0,5.0,1.0,0.0,0.0,3.0,5.0,1000.0,2
222c34ad,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,10000.0,2.0,1.0,12.0,0.0,1.0,0.0,1.0,11.0,12.0,3
2231e864,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,3.0,1.0,10000.0,1.0,1.0,0.0,2.0,1.0,1.0,2
22357585,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,3.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,1000.0,2
223655dd,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10000.0,6.0,1.0,9.0,0.0,1.0,0.0,4.0,8.0,9.0,17
223d29af,296,3.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,0.6,1.0,58.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,5.0,38.0,1000.0,14
22407390,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,1000.0,1
224444e5,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,10.0,8.0,1000.0,5
2245864f,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10000.0,1.0,1.0,15.0,0.0,1.0,0.0,2.0,10.0,15.0,3
224613bb,156,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,2.0,4.0,3.0,8.0,1.0,3.0,1.0,0.0,0.0,16.0,3.0,1000.0,10
22489578,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,0.0,1.0,0.0,2.0,15.0,1000.0,1
224d02df,19,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,8.0,9.0,8.0,0.0,1.0,8.0,1.0,0.0,0.0,6.0,8.0,1000.0,1
2250728f,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
2251694a,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,3.0,0.0,3.0,1.0,0.0,0.0,6.0,3.0,1000.0,2
225707dd,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,2.0,4.0,1000.0,7
2257127d,37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,10000.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,11.0,11.0,4
2259080e,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
2259d0f6,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10000.0,2.0,1.0,8.0,1.0,0.0,0.0,1.0,9.0,9.0,6
2259ef87,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,10000.0,5.0,1.0,11.0,0.0,1.0,0.0,11.0,3.0,11.0,3
225a9786,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
226af79d,138,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,10000.0,1.0,1.0,17.0,1.0,0.0,0.0,8.0,2.0,16.0,6
226b6e63,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,2.0,0.0,16.0,0.0,1.0,0.0,2.0,16.0,1000.0,1
226c90cc,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,46.0,1000.0,1
226f9ca4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,8.0,1000.0,1
22719159,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,10000.0,1.0,0.0,10000.0,0.0,0.0,1.0,2.0,27.0,27.0,2
2283943e,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,4.0,0.0,13.0,0.0,1.0,0.0,4.0,13.0,13.0,1
2283d0ca,207,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0,10000.0,5.0,1.0,9.0,1.0,0.0,0.0,17.0,9.0,30.0,9
22854310,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,81.0,10000.0,0.0,1.0,66.0,0.0,0.0,1.0,7.0,66.0,66.0,6
2287c9f7,421,3.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0,0.6,1.0,77.0,3.0,30.0,1.0,3.0,1.0,0.0,0.0,36.0,3.0,3.0,10
228d6264,86,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10000.0,3.0,1.0,6.0,0.0,1.0,0.0,38.0,1.0,1000.0,3
228de347,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,66.0,10000.0,8.0,1.0,10000.0,1.0,0.0,0.0,15.0,9.0,1000.0,3
229201d6,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,0.0,15.0,0.0,1.0,0.0,3.0,15.0,1000.0,2
2292d2d7,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,0.0,10.0,1.0,0.0,0.0,2.0,10.0,1000.0,5
229361a1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
2296ddc7,26,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1000.0,8.0,5
2297c221,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,1
2297fe6c,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,1000.0,1
229a0726,48,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10000.0,4.0,1.0,3.0,0.0,1.0,0.0,5.0,3.0,3.0,3
229d9da8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,9.0,1000.0,1
229fdfe8,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
22a1d0a1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
