person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos,CantidadDiasDiferentesDeVisita,CantidadDeModelosVistos,EsDeBrazil,apple,asus,blackberry,lenovo,lg,motorola,quantum,samsung,sony,bcm,vam,vao,coam,coao,cam,cao,lam,lao,DeSaoPaulo
3fe3da8c,154,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,10000.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1000.0,1000.0,11,6,12,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
3fe750ef,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,7.0,1000.0,2,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
3fef8a7c,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,142.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,3.0,89.0,1000.0,4,2,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
3ff5e530,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10000.0,1.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,1000.0,1,2,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
3ffb18c0,189,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,10000.0,6.0,1.0,10.0,0.0,1.0,0.0,40.0,6.0,1000.0,10,20,19,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
3ffb2eab,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10000.0,0.0,1.0,9.0,0.0,1.0,0.0,3.0,1.0,1000.0,2,3,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
3ffb6cf0,28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2,1,2,1.0,10,0,0,0,0,0,0,0,0,10.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False
3ffb7f4a,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1000.0,3,2,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
3fff56b9,412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,10000.0,12.0,1.0,8.0,0.0,1.0,0.0,15.0,25.0,2.0,15,42,16,1.0,87,0,0,0,2,1,0,20,5,115.0,146.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,True
40010aae,25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,1000.0,1000.0,5,1,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40019b5e,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4003e036,118,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10000.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,8.0,1000.0,9,5,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40044447,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4004ba0d,46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,10000.0,7.0,1.0,16.0,0.0,1.0,0.0,4.0,14.0,14.0,5,3,4,1.0,6,0,0,0,0,0,0,0,0,6.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True
4004f556,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,121.0,10000.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,1000.0,6,3,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
400ca471,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,10000.0,23.0,1.0,10000.0,0.0,1.0,0.0,16.0,9.0,9.0,5,4,5,1.0,2,0,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
400ff9c8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4010e2f2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,14.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
401474d8,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,11.0,1000.0,3,1,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4014c8eb,19,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,4.0,15.0,15.0,2.0,1.0,15.0,1.0,0.0,0.0,3.0,15.0,15.0,2,2,1,1.0,2,0,0,0,0,0,0,0,0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True
4017791b,82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10000.0,8.0,1.0,10.0,0.0,1.0,0.0,6.0,9.0,10.0,3,3,12,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4018ee07,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,0.0,16.0,1.0,0.0,0.0,3.0,16.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4019401a,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,15.0,1000.0,4,1,9,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
401b5a47,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,98.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,8.0,1000.0,4,4,9,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
401c4f56,108,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,11.0,2.0,2.0,11,2,12,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
401e2bb3,39,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,10000.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,2,5,3,1.0,2,0,0,0,0,1,0,0,0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
401e7833,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,2.0,0.0,17.0,0.0,1.0,0.0,2.0,17.0,1000.0,2,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40233c6a,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,10000.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,3,2,3,1.0,1,0,0,0,0,0,0,0,0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
402bcd20,92,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,10000.0,1.0,1.0,15.0,1.0,0.0,0.0,1.0,16.0,1000.0,11,5,13,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
402c6e7c,114,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,10000.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,1000.0,13,10,15,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4033bd0a,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,10000.0,0.0,0.0,39.0,0.0,1.0,0.0,1.0,39.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40374e89,22,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,15.0,15.0,15.0,1.0,0.0,15.0,1.0,0.0,0.0,3.0,15.0,1000.0,5,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
403e7799,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,86.0,10000.0,0.0,1.0,10000.0,1.0,0.0,0.0,12.0,15.0,56.0,11,17,31,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
403e9122,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,4.0,1000.0,1,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
404304c0,131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,73.0,10000.0,6.0,1.0,9.0,1.0,0.0,0.0,9.0,2.0,1000.0,9,8,13,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4045b401,320,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,94.0,10000.0,0.0,1.0,84.0,1.0,0.0,0.0,1.0,94.0,1000.0,12,20,32,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4046a8e8,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,10000.0,0.0,1.0,13.0,0.0,1.0,0.0,19.0,7.0,13.0,8,8,8,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40494d2c,131,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,10000.0,0.0,1.0,14.0,1.0,0.0,0.0,1.0,15.0,15.0,12,2,13,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
404a56c8,62,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,10000.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1000.0,1000.0,6,5,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
404ab065,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,10000.0,3.0,1.0,8.0,0.0,1.0,0.0,1.0,46.0,46.0,4,2,2,1.0,3,0,0,0,0,2,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40599265,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,7.0,1000.0,2,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
405f85ca,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,10000.0,2.0,1.0,17.0,0.0,1.0,0.0,8.0,15.0,1000.0,3,3,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40681386,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,2.0,0.0,14.0,1.0,0.0,0.0,2.0,14.0,1000.0,4,1,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
406a111f,18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,10000.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1000.0,1000.0,6,2,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40717f3e,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,0.0,15.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40748b31,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4077148f,47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10000.0,0.0,1.0,3.0,1.0,0.0,0.0,7.0,3.0,7.0,3,3,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4078bfc9,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,5,2,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
407d4210,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,0.0,0.0,17.0,0.0,1.0,0.0,2.0,17.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4080b6bd,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,0.0,1.0,0.0,3.0,11.0,1000.0,2,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40820172,162,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,105.0,10000.0,17.0,1.0,17.0,0.0,1.0,0.0,14.0,14.0,14.0,3,7,4,1.0,17,0,0,0,2,0,0,0,0,19.0,45.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,True
40845309,200,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.2,3.0,70.0,70.0,3.0,1.0,14.0,0.0,1.0,0.0,38.0,3.0,1000.0,12,17,22,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40894fae,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,50.0,10000.0,2.0,1.0,16.0,0.0,1.0,0.0,3.0,16.0,16.0,4,2,6,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
408c2ecd,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,10000.0,18.0,1.0,11.0,0.0,1.0,0.0,3.0,5.0,1000.0,7,4,19,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
408d5750,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,4,1,4,0.0,4,0,0,0,0,0,0,0,0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
408f62ca,7,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,12.0,12.0,12.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1000.0,12.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40908b10,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,10000.0,0.0,1.0,15.0,0.0,1.0,0.0,9.0,5.0,1000.0,3,6,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4092471b,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,4.0,0.0,17.0,1.0,0.0,0.0,5.0,17.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40933bc8,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,10000.0,6.0,1.0,14.0,0.0,1.0,0.0,5.0,9.0,14.0,3,3,2,1.0,4,0,0,0,0,0,0,0,0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
4093dd52,94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,10000.0,11.0,1.0,2.0,0.0,1.0,0.0,12.0,1.0,2.0,5,10,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
409501e1,691,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,10000.0,64.0,1.0,8.0,1.0,0.0,0.0,12.0,7.0,1000.0,19,39,54,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40995d49,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,10000.0,7.0,1.0,10000.0,1.0,1.0,0.0,14.0,7.0,4.0,16,16,35,1.0,25,0,0,0,0,0,0,0,0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
409a84a8,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,5.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,1000.0,4,2,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
409b8996,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,2,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
409c70e9,163,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0,10000.0,8.0,1.0,6.0,0.0,1.0,0.0,0.0,1000.0,6.0,5,7,5,1.0,40,0,0,0,0,0,0,0,0,40.0,65.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,False
40a34008,22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,6.0,6.0,2,1,2,1.0,1,0,0,0,0,0,0,0,0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True
40aaff20,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1000.0,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40adb20c,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,1000.0,12.0,3,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40ae94b8,948,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,128.0,10000.0,24.0,1.0,84.0,1.0,0.0,0.0,59.0,4.0,4.0,29,36,62,1.0,8,0,0,0,0,22,0,2,0,32.0,107.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,False
40b3f046,298,2.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.4,7.0,70.0,16.0,12.0,1.0,16.0,1.0,1.0,0.0,6.0,11.0,1000.0,15,18,29,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40b53027,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,95.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,1.0,95.0,1000.0,5,2,9,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40bedca9,92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,10000.0,3.0,1.0,16.0,1.0,0.0,0.0,2.0,16.0,1000.0,7,2,18,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40bf23ab,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40c04243,160,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,1.0,6.0,3.0,12.0,1.0,3.0,0.0,1.0,0.0,12.0,1.0,1.0,13,4,13,1.0,2,0,0,0,1,6,0,0,0,9.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40c172fd,28,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,4.0,16.0,9.0,4.0,1.0,9.0,1.0,0.0,0.0,3.0,4.0,1000.0,4,3,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40c335ec,203,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,4.0,14.0,14.0,13.0,1.0,4.0,1.0,0.0,0.0,6.0,11.0,11.0,10,6,16,1.0,16,0,0,0,0,0,0,0,0,16.0,58.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,False
40c4ee63,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,10000.0,0.0,1.0,17.0,0.0,1.0,0.0,3.0,6.0,1000.0,1,2,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40c6057d,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,10000.0,0.0,1.0,15.0,0.0,1.0,0.0,1.0,15.0,1000.0,4,2,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
40c7adb8,14,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,3.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,1000.0,1,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
