person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout
72526564,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,1.0,10000.0
725816cc,114,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,10000.0,1.0,1.0,17.0
726cea40,142,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.2,11.0,15.0,11.0,9.0,1.0,11.0
72933135,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,5.0,1.0,10000.0
72d878dd,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,10000.0,1.0,1.0,6.0
72e18b22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,10000.0,0.0,0.0,10000.0
7306987b,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0
730fa725,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,0.0,0.0,6.0
7312abb3,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,10000.0,1.0,1.0,17.0
73222dae,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,0.0,0.0,17.0
73610986,122,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,10000.0,3.0,1.0,2.0
73827ee1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10000.0
7387deba,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,0.0,1.0,2.0
73e13d2a,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0
74147fd3,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0
7435c176,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,1.0,10000.0
748eb8b1,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,2.0,0.0,12.0
74a29ffb,66,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2,52.0,76.0,68.0,4.0,1.0,68.0
74a62e8f,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,3.0,0.0,10000.0
74b57f71,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,10000.0,0.0,1.0,10000.0
7505a41d,22,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,5.0,0.0,1.0
7508b51c,237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,132.0,10000.0,3.0,1.0,11.0
750e5e5d,68,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.2,3.0,16.0,9.0,2.0,1.0,9.0
75350cef,139,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2,3.0,85.0,85.0,2.0,1.0,85.0
753e6cf1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,10000.0
75cb351f,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,10000.0,0.0,1.0,10000.0
75d93fec,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0
761c99f7,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,10000.0,0.0,1.0,26.0
7651ae44,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,10000.0,2.0,1.0,14.0
766ace0e,148,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,10000.0,11.0,1.0,15.0
76712d3f,440,4.0,0.0,4.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.8,1.0,52.0,16.0,3.0,1.0,1.0
76a8ba7f,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10000.0,5.0,1.0,5.0
771062ae,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,10000.0,7.0,1.0,15.0
77278780,220,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,10000.0,14.0,1.0,17.0
77290e14,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,10000.0,1.0,1.0,16.0
772cfaf8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,1.0,1.0,10000.0
77611e12,301,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,10000.0,8.0,1.0,14.0
77723e58,93,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.2,1.0,52.0,52.0,0.0,1.0,51.0
7777c0f2,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,10000.0,8.0,1.0,17.0
77959ec8,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0
77b92dd1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,92.0,10000.0,2.0,1.0,10000.0
78083911,144,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,10000.0,11.0,1.0,3.0
780bad52,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,10000.0,6.0,1.0,10000.0
78268336,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,10000.0,1.0,1.0,39.0
783de2c0,15,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.2,79.0,79.0,79.0,3.0,1.0,79.0
784cb98b,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,3.0,0.0,9.0
78a17666,157,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,123.0,10000.0,3.0,1.0,3.0
78bac15f,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,5.0,1.0,10000.0
78c4ca18,38,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,10000.0,3.0,1.0,26.0
78c5d6fb,130,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,1.0,101.0,1.0,2.0,1.0,1.0
78e89228,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,1.0,16.0
79028ca7,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,2.0,0.0,4.0
79731264,42,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,10000.0,7.0,1.0,1.0
799bc714,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,0.0,9.0
79cde2ca,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,0.0,16.0
7a1dee92,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0
7a21d694,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,10000.0
7a36a790,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,10000.0,3.0,1.0,10000.0
7a472832,173,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,1.0,23.0,3.0,2.0,1.0,3.0
7a4ca625,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,0.0,10000.0
7a727d91,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,1.0,0.0,6.0
7a8b4936,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,79.0,10000.0,0.0,1.0,10000.0
7ab3eab0,491,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,10000.0,5.0,1.0,8.0
7ab61068,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,10000.0,0.0,1.0,16.0
7ae0a272,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,10000.0,2.0,1.0,10000.0
7af16472,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,1.0,1.0,10000.0
7af8b75b,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,10000.0
7afccb61,119,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.8,3.0,63.0,36.0,0.0,1.0,3.0
7b18aac3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,10000.0,2.0,1.0,10000.0
7b2f335b,597,1.0,2.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.2,2.0,78.0,22.0,4.0,1.0,23.0
7b422864,469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,10000.0,38.0,1.0,62.0
7b4adf9a,51,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,84.0,114.0,10000.0,1.0,1.0,113.0
7b5c29b0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,10000.0,1.0,0.0,10000.0
7b783fe3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,1.0,0.0,10000.0
7b79f003,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,95.0,10000.0,2.0,1.0,10000.0
7b8c03b4,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,2.0,0.0,4.0
7c05b314,87,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,10000.0,5.0,1.0,2.0
7c1b460f,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,3.0,0.0,10000.0
7c640c32,13,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,9.0,10.0,9.0,1.0,1.0,9.0
7c8da037,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10000.0,4.0,1.0,10.0
7ca48c90,34,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,10000.0,0.0,1.0,14.0
7ca523b9,89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,10000.0,11.0,1.0,16.0
7ca799db,151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,10000.0,0.0,1.0,5.0
7cae18cc,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0
7ced91ad,217,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,78.0,10000.0,6.0,1.0,9.0
7d128cf2,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10000.0,12.0,1.0,10000.0
7d57c23f,67,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,103.0,10000.0,3.0,1.0,12.0
7d94ea7e,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,10000.0,3.0,1.0,10000.0
7db4883a,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,67.0,10000.0,3.0,1.0,10000.0
7df31b5b,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,0.0,10000.0
7e0bb4eb,110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,10000.0,8.0,1.0,9.0
7e113fa1,21,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,7.0
7e273774,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10000.0,0.0,1.0,5.0
7e308fb8,36,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,141.0,146.0,10000.0,3.0,1.0,146.0
7e3e8ebc,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,1.0,0.0,8.0
7e600195,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,1.0,2.0
7e65d25f,63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,52.0,10000.0,3.0,1.0,33.0
7edbeaca,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,1.0,10000.0
7f046fad,43,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,10000.0,6.0,1.0,10.0
7f09398f,701,2.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.4,1.0,69.0,13.0,26.0,1.0,2.0
7f3d37dd,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,10000.0,0.0,1.0,10000.0
7fbaf8e8,128,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,79.0,119.0,10000.0,8.0,1.0,100.0
7fcbfde3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,10000.0,1.0,1.0,10000.0
804f11c3,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,0.0,9.0
8079d68b,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,1.0,0.0,10000.0
80a77cde,198,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,64.0,10000.0,4.0,1.0,28.0
80b09d78,73,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,10000.0,6.0,1.0,40.0
80b5ae48,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,10000.0,1.0,0.0,10000.0
81042f10,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0
811f78a5,855,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,10000.0,130.0,1.0,2.0
8123457d,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.0,10000.0,4.0,1.0,10000.0
812a7b9d,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,10000.0,5.0,1.0,10000.0
817b93b8,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,3.0,0.0,2.0
8186a6c1,255,4.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,0.8,4.0,92.0,8.0,6.0,1.0,8.0
81ec5f87,77,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,67.0,10000.0,7.0,1.0,23.0
81f4b830,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,2.0,0.0,6.0
821c9c75,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10000.0,2.0,1.0,3.0
82336cb3,39,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,10.0,10.0,10.0,1.0,0.0,10.0
823ab85b,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,10000.0,0.0,1.0,10000.0
82402120,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,40.0,10000.0,1.0,1.0,17.0
82545a8e,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10000.0,1.0,1.0,4.0
8335bb90,82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,10000.0,6.0,1.0,2.0
83480595,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3.0,0.0,1.0
8356e9fa,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,6.0,0.0,10000.0
835bac7e,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0
83643f30,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,10000.0,2.0,0.0,10000.0
8396b4c5,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,123.0,10000.0,0.0,1.0,10000.0
83c1d88f,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,10000.0,1.0,0.0,10000.0
83ddb0e4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,139.0,10000.0,1.0,1.0,10000.0
8421e8cd,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0
846ee151,490,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.2,1.0,134.0,63.0,34.0,1.0,1.0
846fde56,833,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,77.0,10000.0,76.0,1.0,16.0
84a72037,145,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,10000.0,2.0,1.0,10.0
84ed5dd6,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,10000.0,4.0,1.0,10000.0
8502b938,51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,10000.0,5.0,1.0,13.0
8506e8ac,87,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,10000.0,4.0,1.0,10.0
8517f208,143,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6,3.0,17.0,17.0,4.0,1.0,17.0
851af877,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,0.0,15.0
8553402d,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0
85685354,11,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,14.0,15.0,14.0,0.0,1.0,14.0
85cb8723,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,0.0,10000.0
86192d24,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,10000.0,1.0,1.0,14.0
86441080,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,0.0,8.0
86879d0f,81,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,63.0,10000.0,6.0,1.0,13.0
86afedf0,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,143.0,149.0,149.0,1.0,1.0,149.0
86ce63fa,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10000.0,1.0,1.0,10000.0
870a6856,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,69.0,10000.0,8.0,1.0,10000.0
8737662e,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10000.0,1.0,1.0,1.0
873e1e8a,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,44.0,10000.0,1.0,1.0,10000.0
8748918d,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10000.0,2.0,1.0,10000.0
874925e0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,10000.0,0.0,0.0,10000.0
874f5809,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,10000.0,0.0,1.0,6.0
875d6727,89,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,1.0,1.0
877f578b,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10000.0,1.0,1.0,10000.0
87f3f1b2,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,1.0,5.0
87fabee6,130,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,10000.0,10.0,1.0,11.0
88558693,127,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,10000.0,14.0,1.0,17.0
889288b3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0
88a7508c,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0
88ae7a98,168,3.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.6,1.0,23.0,23.0,4.0,1.0,2.0
88b96418,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0
88c1e0f3,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,52.0,10000.0,0.0,1.0,37.0
88da94b8,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,10000.0,3.0,1.0,10000.0
88e20aa2,63,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,3.0,16.0,16.0,3.0,1.0,16.0
8914d100,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10000.0,2.0,1.0,7.0
89453867,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,2.0,0.0,11.0
895c09ad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,10000.0,1.0,0.0,10000.0
8988a209,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,10000.0
89a518e2,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,2.0,1.0,10000.0
